voltage,temp,rel time,abs time,volt dif,ppm
10.59638,33.032227,36162.518,43:09.3,-0.00002,-14.533
10.59638,32.95166,36163.681,43:10.4,-0.00002,-14.250
10.59638,32.468262,36164.843,43:11.6,-0.00001,-10.758
10.59638,33.032227,36166.006,43:12.8,-0.00001,-11.702
10.59638,33.032227,36167.178,43:13.9,-0.00001,-12.835
10.59638,33.112793,36168.35,43:15.1,-0.00001,-12.646
10.59638,33.112793,36169.512,43:16.3,-0.00001,-12.551
10.59638,33.112793,36170.675,43:17.4,-0.00001,-13.023
10.59638,33.515625,36171.839,43:18.6,-0.00001,-13.306
10.59638,33.032227,36173,43:19.8,-0.00001,-11.985
10.59638,33.032227,36174.162,43:20.9,-0.00001,-14.061
10.59638,33.112793,36175.325,43:22.1,-0.00001,-13.023
10.59638,33.032227,36176.487,43:23.2,-0.00001,-9.909
10.59638,32.95166,36177.65,43:24.4,-0.00001,-12.835
10.59638,32.95166,36178.812,43:25.6,-0.00001,-13.873
10.59638,33.193359,36179.974,43:26.7,-0.00001,-14.061
10.59638,32.95166,36181.136,43:27.9,-0.00002,-16.421
10.59638,33.193359,36182.299,43:29.1,-0.00002,-14.628
10.59638,32.95166,36183.463,43:30.2,-0.00001,-14.061
10.59638,33.032227,36184.625,43:31.4,-0.00001,-13.684
10.59638,33.032227,36185.787,43:32.5,-0.00001,-13.684
10.59638,32.95166,36186.95,43:33.7,-0.00001,-12.929
10.59638,33.112793,36188.112,43:34.9,-0.00002,-14.250
10.59638,33.112793,36189.275,43:36.0,-0.00001,-11.513
10.59638,33.032227,36190.437,43:37.2,-0.00001,-11.419
10.59638,33.112793,36191.6,43:38.4,-0.00001,-10.192
10.59638,32.871094,36192.762,43:39.5,-0.00001,-10.853
10.59639,32.468262,36193.925,43:40.7,-0.00001,-7.455
10.59638,33.112793,36195.087,43:41.8,-0.00001,-10.381
10.59638,32.468262,36196.249,43:43.0,-0.00001,-9.626
10.59638,33.032227,36197.412,43:44.2,-0.00001,-12.457
10.59638,33.032227,36198.575,43:45.3,-0.00001,-13.023
10.59638,33.273926,36199.737,43:46.5,-0.00001,-13.212
10.59638,33.193359,36200.91,43:47.7,-0.00001,-13.023
10.59638,32.871094,36202.072,43:48.8,-0.00001,-11.702
10.59638,32.95166,36203.234,43:50.0,-0.00001,-10.947
10.59638,33.112793,36204.397,43:51.2,-0.00001,-11.419
10.59638,33.193359,36205.56,43:52.3,-0.00001,-9.154
10.59638,33.032227,36206.722,43:53.5,-0.00001,-9.720
10.59638,32.95166,36207.884,43:54.6,-0.00001,-10.758
10.59638,32.95166,36209.046,43:55.8,-0.00001,-11.985
10.59638,32.95166,36210.208,43:57.0,-0.00001,-10.570
10.59638,33.112793,36211.371,43:58.1,-0.00001,-10.475
10.59638,33.032227,36212.534,43:59.3,-0.00001,-10.003
10.59638,33.032227,36213.696,44:00.5,-0.00001,-10.003
10.59638,33.032227,36214.858,44:01.6,-0.00001,-12.174
10.59638,33.032227,36216.021,44:02.8,-0.00001,-11.985
10.59638,33.032227,36217.184,44:03.9,-0.00001,-10.192
10.59638,33.112793,36218.346,44:05.1,-0.00001,-10.853
10.59638,32.95166,36219.508,44:06.3,-0.00001,-9.343
10.59638,33.032227,36220.671,44:07.4,-0.00001,-9.815
10.59638,32.709961,36221.834,44:08.6,-0.00001,-10.192
10.59638,32.387695,36222.996,44:09.8,-0.00001,-9.815
10.59639,32.95166,36224.159,44:10.9,-0.00001,-7.738
10.59638,32.709961,36225.321,44:12.1,-0.00001,-10.664
10.59638,32.95166,36226.483,44:13.2,-0.00001,-9.626
10.59638,33.032227,36227.645,44:14.4,-0.00001,-10.475
10.59638,32.95166,36228.808,44:15.6,-0.00001,-9.343
10.59638,32.95166,36229.972,44:16.7,-0.00001,-8.588
10.59638,33.112793,36231.133,44:17.9,-0.00001,-9.720
10.59638,32.95166,36232.297,44:19.1,-0.00001,-9.720
10.59638,33.032227,36233.458,44:20.2,-0.00001,-12.268
10.59638,33.032227,36234.621,44:21.4,-0.00001,-12.457
10.59638,33.032227,36235.784,44:22.5,-0.00001,-11.136
10.59638,32.871094,36236.946,44:23.7,-0.00001,-9.532
10.59638,32.95166,36238.108,44:24.9,-0.00001,-10.758
10.59638,33.032227,36239.27,44:26.0,-0.00001,-10.570
10.59638,32.95166,36240.432,44:27.2,-0.00001,-12.363
10.59638,32.95166,36241.596,44:28.4,-0.00001,-13.873
10.59638,33.032227,36242.757,44:29.5,-0.00001,-12.457
10.59638,32.95166,36243.92,44:30.7,-0.00001,-11.891
10.59638,32.95166,36245.083,44:31.8,-0.00001,-10.947
10.59638,32.95166,36246.245,44:33.0,-0.00001,-11.325
10.59638,33.112793,36247.409,44:34.2,-0.00001,-11.513
10.59638,32.468262,36248.57,44:35.3,-0.00001,-13.684
10.59638,33.273926,36249.733,44:36.5,-0.00001,-12.835
10.59638,32.95166,36250.895,44:37.7,-0.00001,-14.061
10.59638,32.95166,36252.058,44:38.8,-0.00001,-12.363
10.59638,32.06543,36253.221,44:40.0,-0.00001,-11.702
10.59638,32.95166,36254.383,44:41.1,-0.00001,-11.608
10.59638,32.95166,36255.545,44:42.3,-0.00001,-12.174
10.59638,33.032227,36256.708,44:43.5,-0.00001,-12.268
10.59638,32.95166,36257.87,44:44.6,-0.00001,-13.023
10.59638,33.032227,36259.033,44:45.8,-0.00001,-13.212
10.59638,33.032227,36260.195,44:47.0,-0.00001,-12.268
10.59638,32.468262,36261.357,44:48.1,-0.00001,-11.608
10.59638,33.032227,36262.52,44:49.3,-0.00001,-12.457
10.59638,32.95166,36263.683,44:50.4,-0.00001,-10.192
10.59638,33.112793,36264.847,44:51.6,-0.00001,-12.740
10.59638,33.032227,36266.018,44:52.8,-0.00001,-13.967
10.59638,33.032227,36267.18,44:53.9,-0.00002,-14.439
10.59638,32.871094,36268.344,44:55.1,-0.00001,-13.023
10.59638,32.871094,36269.516,44:56.3,-0.00001,-11.230
10.59638,32.95166,36270.689,44:57.4,-0.00001,-11.702
10.59638,33.032227,36271.851,44:58.6,-0.00002,-15.854
10.59638,33.032227,36273.013,44:59.8,-0.00002,-16.138
10.59638,33.112793,36274.177,45:00.9,-0.00002,-14.722
10.59638,33.273926,36275.338,45:02.1,-0.00001,-13.873
10.59638,33.032227,36276.511,45:03.3,-0.00002,-14.816
10.59638,33.112793,36277.682,45:04.4,-0.00001,-14.061
10.59638,32.95166,36278.845,45:05.6,-0.00001,-12.646
10.59638,33.112793,36280.008,45:06.8,-0.00001,-10.192
10.59638,32.95166,36281.17,45:07.9,-0.00001,-12.268
10.59638,32.95166,36282.333,45:09.1,-0.00001,-12.363
10.59638,32.790527,36283.495,45:10.3,-0.00001,-13.401
10.59638,32.95166,36284.657,45:11.4,-0.00001,-12.363
10.59638,32.95166,36285.82,45:12.6,-0.00001,-10.758
10.59638,32.95166,36286.982,45:13.7,-0.00001,-9.626
10.59639,33.032227,36288.147,45:14.9,-0.00001,-7.550
10.59638,32.95166,36289.317,45:16.1,-0.00001,-11.985
10.59638,32.95166,36290.479,45:17.2,-0.00001,-11.419
10.59638,32.95166,36291.642,45:18.4,-0.00001,-10.947
10.59638,33.193359,36292.804,45:19.6,-0.00001,-12.457
10.59638,33.354492,36293.968,45:20.7,-0.00001,-11.985
10.59638,32.95166,36295.139,45:21.9,-0.00001,-10.947
10.59638,32.95166,36296.301,45:23.1,-0.00001,-12.363
10.59638,33.032227,36297.465,45:24.2,-0.00001,-9.532
10.59638,32.95166,36298.627,45:25.4,-0.00001,-12.646
10.59638,32.790527,36299.79,45:26.5,-0.00001,-12.080
10.59638,33.193359,36300.952,45:27.7,-0.00001,-13.967
10.59638,33.112793,36302.114,45:28.9,-0.00001,-13.495
10.59638,32.95166,36303.276,45:30.0,-0.00001,-11.041
10.59638,32.95166,36304.44,45:31.2,-0.00001,-10.475
10.59638,32.95166,36305.603,45:32.4,-0.00001,-10.475
10.59638,33.032227,36306.765,45:33.5,-0.00001,-10.381
10.59638,33.032227,36307.926,45:34.7,-0.00001,-10.664
10.59638,32.871094,36309.089,45:35.8,-0.00001,-12.457
10.59638,32.871094,36310.252,45:37.0,-0.00001,-12.457
10.59638,32.871094,36311.415,45:38.2,-0.00001,-12.363
10.59638,32.871094,36312.577,45:39.3,-0.00001,-10.570
10.59638,32.95166,36313.74,45:40.5,-0.00001,-10.664
10.59638,32.95166,36314.902,45:41.7,-0.00001,-9.532
10.59638,33.112793,36316.064,45:42.8,-0.00001,-9.248
10.59638,33.112793,36317.228,45:44.0,-0.00001,-10.192
10.59638,32.95166,36318.4,45:45.2,-0.00001,-10.947
10.59638,32.95166,36319.562,45:46.3,-0.00001,-11.702
10.59638,32.871094,36320.724,45:47.5,-0.00001,-10.570
10.59638,32.709961,36321.886,45:48.6,-0.00001,-9.060
10.59638,32.95166,36323.05,45:49.8,-0.00001,-8.588
10.59638,32.95166,36324.211,45:51.0,-0.00001,-10.192
10.59638,32.95166,36325.373,45:52.1,-0.00001,-11.796
10.59638,32.95166,36326.536,45:53.3,-0.00001,-11.608
10.59638,33.032227,36327.698,45:54.5,-0.00001,-10.287
10.59638,32.548828,36328.862,45:55.6,-0.00001,-11.608
10.59638,32.95166,36330.023,45:56.8,-0.00001,-10.192
10.59638,32.629395,36331.186,45:57.9,-0.00001,-12.080
10.59638,32.871094,36332.348,45:59.1,-0.00001,-11.325
10.59638,32.871094,36333.511,46:00.3,-0.00001,-10.853
10.59638,32.95166,36334.674,46:01.4,-0.00001,-10.192
10.59638,32.95166,36335.836,46:02.6,-0.00001,-9.343
10.59638,32.95166,36336.998,46:03.8,-0.00001,-9.626
10.59638,32.871094,36338.16,46:04.9,-0.00001,-10.570
10.59638,32.871094,36339.326,46:06.1,-0.00001,-9.815
10.59638,32.226562,36340.497,46:07.3,-0.00001,-8.777
10.59638,32.871094,36341.659,46:08.4,-0.00001,-9.909
10.59638,32.95166,36342.82,46:09.6,-0.00001,-12.080
10.59638,32.871094,36343.984,46:10.7,-0.00001,-12.174
10.59638,32.95166,36345.145,46:11.9,-0.00001,-11.230
10.59638,32.95166,36346.31,46:13.1,-0.00001,-10.664
10.59638,32.871094,36347.482,46:14.2,-0.00001,-9.815
10.59638,32.871094,36348.643,46:15.4,-0.00001,-9.154
10.59638,32.95166,36349.806,46:16.6,-0.00001,-10.758
10.59638,33.032227,36350.968,46:17.7,-0.00001,-11.419
10.59638,33.273926,36352.131,46:18.9,-0.00001,-10.758
10.59638,32.709961,36353.294,46:20.1,-0.00001,-11.513
10.59638,32.387695,36354.456,46:21.2,-0.00001,-9.154
10.59638,32.95166,36355.618,46:22.4,-0.00001,-9.909
10.59638,32.871094,36356.78,46:23.5,-0.00001,-9.532
10.59638,32.387695,36357.943,46:24.7,-0.00001,-9.437
10.59638,32.95166,36359.107,46:25.9,-0.00001,-8.777
10.59638,33.032227,36360.278,46:27.0,-0.00001,-9.626
10.59638,32.709961,36361.441,46:28.2,-0.00001,-9.532
10.59638,32.95166,36362.603,46:29.4,-0.00001,-11.230
10.59638,33.032227,36363.765,46:30.5,-0.00001,-12.929
10.59638,33.032227,36364.93,46:31.7,-0.00001,-11.796
10.59638,32.871094,36366.09,46:32.8,-0.00001,-10.947
10.59638,32.95166,36367.254,46:34.0,-0.00001,-9.154
10.59638,33.032227,36368.418,46:35.2,-0.00001,-8.588
10.59638,32.871094,36369.588,46:36.3,-0.00001,-10.947
10.59638,32.871094,36370.751,46:37.5,-0.00001,-10.475
10.59638,33.032227,36371.912,46:38.7,-0.00001,-12.174
10.59638,33.032227,36373.075,46:39.8,-0.00001,-12.174
10.59638,32.871094,36374.238,46:41.0,-0.00002,-14.439
10.59638,33.193359,36375.399,46:42.2,-0.00001,-12.929
10.59638,32.871094,36376.564,46:43.3,-0.00001,-12.174
10.59638,33.032227,36377.726,46:44.5,-0.00001,-11.230
10.59638,32.871094,36378.887,46:45.6,-0.00001,-10.003
10.59638,32.95166,36380.05,46:46.8,-0.00001,-11.419
10.59638,32.95166,36381.212,46:48.0,-0.00001,-9.909
10.59638,32.95166,36382.375,46:49.1,-0.00001,-11.891
10.59638,32.871094,36383.538,46:50.3,-0.00001,-10.664
10.59638,32.871094,36384.699,46:51.5,-0.00001,-10.947
10.59638,32.709961,36385.863,46:52.6,-0.00001,-10.853
10.59638,32.871094,36387.025,46:53.8,-0.00001,-9.248
10.59638,32.95166,36388.188,46:54.9,-0.00001,-11.513
10.59638,32.871094,36389.351,46:56.1,-0.00001,-13.401
10.59638,32.95166,36390.513,46:57.3,-0.00001,-12.174
10.59638,32.871094,36391.675,46:58.4,-0.00001,-12.740
10.59638,32.871094,36392.837,46:59.6,-0.00001,-11.041
10.59638,32.871094,36394,47:00.8,-0.00001,-12.551
10.59638,32.871094,36395.174,47:01.9,-0.00001,-11.796
10.59638,32.871094,36396.335,47:03.1,-0.00001,-11.608
10.59638,32.95166,36397.497,47:04.3,-0.00001,-11.325
10.59638,32.871094,36398.659,47:05.4,-0.00001,-13.495
10.59638,32.871094,36399.822,47:06.6,-0.00001,-12.363
10.59638,32.468262,36400.985,47:07.7,-0.00001,-11.513
10.59638,32.790527,36402.147,47:08.9,-0.00001,-11.891
10.59638,32.871094,36403.309,47:10.1,-0.00001,-12.457
10.59638,32.871094,36404.471,47:11.2,-0.00001,-13.401
10.59638,32.629395,36405.634,47:12.4,-0.00001,-14.061
10.59638,32.871094,36406.808,47:13.6,-0.00001,-13.495
10.59638,33.032227,36407.979,47:14.7,-0.00001,-11.608
10.59638,32.790527,36409.142,47:15.9,-0.00001,-9.343
10.59638,32.790527,36410.305,47:17.1,-0.00001,-10.098
10.59638,32.95166,36411.467,47:18.2,-0.00001,-10.758
10.59638,32.387695,36412.63,47:19.4,-0.00001,-10.192
10.59638,32.871094,36413.792,47:20.6,-0.00001,-10.947
10.59638,32.95166,36414.953,47:21.7,-0.00001,-10.664
10.59638,32.871094,36416.118,47:22.9,-0.00001,-10.664
10.59638,32.871094,36417.278,47:24.0,-0.00001,-11.230
10.59638,32.468262,36418.441,47:25.2,-0.00001,-10.664
10.59638,32.468262,36419.603,47:26.4,-0.00001,-10.003
10.59638,32.871094,36420.765,47:27.5,-0.00001,-12.174
10.59638,32.709961,36421.928,47:28.7,-0.00001,-10.381
10.59638,32.709961,36423.09,47:29.8,-0.00001,-11.136
10.59638,32.709961,36424.254,47:31.0,-0.00001,-10.192
10.59638,32.629395,36425.426,47:32.2,-0.00001,-10.287
10.59638,32.95166,36426.588,47:33.3,-0.00001,-11.608
10.59638,32.95166,36427.751,47:34.5,-0.00001,-10.758
10.59638,32.629395,36428.913,47:35.7,-0.00001,-10.570
10.59638,32.548828,36430.086,47:36.8,-0.00001,-13.967
10.59638,32.95166,36431.25,47:38.0,-0.00001,-13.495
10.59638,33.032227,36432.421,47:39.2,-0.00002,-14.250
10.59638,32.709961,36433.583,47:40.3,-0.00001,-12.929
10.59638,32.871094,36434.745,47:41.5,-0.00001,-11.325
10.59638,32.226562,36435.909,47:42.7,-0.00001,-11.230
10.59638,32.790527,36437.08,47:43.8,-0.00001,-10.947
10.59638,32.629395,36438.242,47:45.0,-0.00001,-12.268
10.59638,32.629395,36439.409,47:46.2,-0.00001,-11.041
10.59638,32.145996,36440.577,47:47.3,-0.00001,-10.664
10.59638,32.790527,36441.74,47:48.5,-0.00001,-13.873
10.59638,33.032227,36442.902,47:49.7,-0.00001,-10.947
10.59638,32.468262,36444.065,47:50.8,-0.00001,-10.570
10.59638,32.709961,36445.229,47:52.0,-0.00001,-10.664
10.59638,32.790527,36446.389,47:53.1,-0.00001,-9.720
10.59638,32.95166,36447.553,47:54.3,-0.00001,-8.399
10.59638,32.95166,36448.714,47:55.5,-0.00001,-8.493
10.59638,32.95166,36449.878,47:56.6,-0.00001,-8.305
10.59638,32.95166,36451.051,47:57.8,-0.00001,-9.248
10.59638,32.226562,36452.213,47:59.0,-0.00001,-9.343
10.59638,32.226562,36453.386,48:00.1,-0.00001,-9.532
10.59638,32.871094,36454.548,48:01.3,-0.00001,-10.475
10.59639,32.871094,36455.71,48:02.5,-0.00001,-8.116
10.59639,32.95166,36456.872,48:03.6,-0.00001,-7.644
10.59638,33.112793,36458.034,48:04.8,-0.00001,-9.720
10.59638,32.709961,36459.198,48:06.0,-0.00001,-11.419
10.59638,32.95166,36460.359,48:07.1,-0.00001,-11.796
10.59638,33.757324,36461.522,48:08.3,-0.00001,-10.381
10.59638,32.387695,36462.684,48:09.4,-0.00001,-11.796
10.59638,32.871094,36463.847,48:10.6,-0.00001,-10.381
10.59638,32.790527,36465.01,48:11.8,-0.00001,-12.363
10.59638,32.871094,36466.182,48:12.9,-0.00001,-12.835
10.59638,32.871094,36467.344,48:14.1,-0.00002,-14.533
10.59638,32.387695,36468.506,48:15.3,-0.00001,-11.985
10.59638,32.709961,36469.669,48:16.4,-0.00001,-12.929
10.59638,32.709961,36470.833,48:17.6,-0.00001,-11.041
10.59638,32.871094,36472.006,48:18.8,-0.00001,-11.796
10.59638,32.709961,36473.176,48:19.9,-0.00001,-11.041
10.59638,33.112793,36474.339,48:21.1,-0.00001,-9.437
10.59638,33.193359,36475.501,48:22.3,-0.00001,-10.758
10.59638,32.871094,36476.664,48:23.4,-0.00001,-11.796
10.59638,32.790527,36477.827,48:24.6,-0.00001,-11.702
10.59638,32.709961,36478.988,48:25.7,-0.00001,-10.475
10.59638,32.871094,36480.156,48:26.9,-0.00001,-8.871
10.59638,32.709961,36481.324,48:28.1,-0.00001,-11.419
10.59638,32.709961,36482.486,48:29.2,-0.00001,-11.230
10.59638,32.95166,36483.651,48:30.4,-0.00001,-11.796
10.59638,32.709961,36484.822,48:31.6,-0.00001,-13.401
10.59638,32.790527,36485.984,48:32.7,-0.00001,-9.815
10.59638,32.709961,36487.147,48:33.9,-0.00001,-11.136
10.59638,32.790527,36488.309,48:35.1,-0.00001,-8.777
10.59638,32.709961,36489.473,48:36.2,-0.00001,-11.230
10.59638,32.95166,36490.644,48:37.4,-0.00001,-12.740
10.59638,32.709961,36491.807,48:38.6,-0.00001,-10.475
10.59638,32.871094,36492.969,48:39.7,-0.00001,-11.230
10.59638,32.95166,36494.132,48:40.9,-0.00001,-12.174
10.59638,32.307129,36495.296,48:42.1,-0.00001,-11.230
10.59638,32.95166,36496.466,48:43.2,-0.00001,-10.098
10.59638,32.468262,36497.629,48:44.4,-0.00001,-11.608
10.59638,32.709961,36498.791,48:45.5,-0.00001,-11.608
10.59638,32.790527,36499.953,48:46.7,-0.00001,-12.551
10.59638,32.709961,36501.116,48:47.9,-0.00001,-13.401
10.59638,32.790527,36502.278,48:49.0,-0.00001,-12.551
10.59638,32.709961,36503.44,48:50.2,-0.00001,-13.023
10.59638,31.340332,36504.603,48:51.4,-0.00001,-12.740
10.59638,32.709961,36505.766,48:52.5,-0.00001,-11.985
10.59638,32.709961,36506.939,48:53.7,-0.00001,-13.967
10.59638,32.226562,36508.1,48:54.9,-0.00001,-13.118
10.59638,32.307129,36509.264,48:56.0,-0.00001,-11.513
10.59638,32.709961,36510.426,48:57.2,-0.00001,-13.590
10.59638,32.709961,36511.587,48:58.3,-0.00001,-11.325
10.59638,32.629395,36512.751,48:59.5,-0.00001,-12.457
10.59638,32.629395,36513.913,49:00.7,-0.00001,-12.268
10.59638,33.032227,36515.075,49:01.8,-0.00001,-10.853
10.59638,32.387695,36516.238,49:03.0,-0.00001,-12.835
10.59638,32.709961,36517.401,49:04.2,-0.00001,-12.174
10.59638,32.629395,36518.574,49:05.3,-0.00001,-13.401
10.59638,32.709961,36519.736,49:06.5,-0.00001,-11.608
10.59638,32.709961,36520.898,49:07.7,-0.00001,-13.590
10.59638,32.709961,36522.06,49:08.8,-0.00001,-12.835
10.59638,32.709961,36523.223,49:10.0,-0.00001,-12.835
10.59638,32.871094,36524.386,49:11.1,-0.00001,-10.758
10.59638,32.629395,36525.547,49:12.3,-0.00001,-13.306
10.59638,32.95166,36526.71,49:13.5,-0.00001,-13.401
10.59638,32.629395,36527.873,49:14.6,-0.00002,-14.345
10.59638,32.709961,36529.036,49:15.8,-0.00001,-13.306
10.59638,32.871094,36530.198,49:17.0,-0.00001,-13.590
10.59638,32.709961,36531.361,49:18.1,-0.00001,-12.551
10.59638,32.709961,36532.523,49:19.3,-0.00001,-11.419
10.59638,32.629395,36533.685,49:20.4,-0.00001,-12.363
10.59638,32.871094,36534.848,49:21.6,-0.00001,-12.646
10.59638,32.709961,36536.011,49:22.8,-0.00001,-11.513
10.59638,32.871094,36537.172,49:23.9,-0.00001,-11.419
10.59639,32.709961,36538.336,49:25.1,-0.00001,-8.022
10.59639,32.709961,36539.498,49:26.3,-0.00001,-7.833
10.59638,32.629395,36540.66,49:27.4,-0.00001,-10.192
10.59638,32.871094,36541.823,49:28.6,-0.00001,-10.853
10.59638,32.307129,36542.985,49:29.7,-0.00001,-11.325
10.59638,32.629395,36544.15,49:30.9,-0.00001,-10.758
10.59638,32.709961,36545.32,49:32.1,-0.00001,-9.437
10.59638,32.871094,36546.482,49:33.2,-0.00001,-10.570
10.59639,32.629395,36547.646,49:34.4,-0.00001,-7.078
10.59639,32.709961,36548.807,49:35.6,-0.00001,-8.022
10.59638,32.629395,36549.97,49:36.7,-0.00001,-10.758
10.59638,32.709961,36551.132,49:37.9,-0.00001,-11.513
10.59638,32.629395,36552.295,49:39.1,-0.00001,-10.758
10.59638,32.709961,36553.468,49:40.2,-0.00001,-11.041
10.59638,32.709961,36554.629,49:41.4,-0.00001,-10.664
10.59639,32.307129,36555.791,49:42.6,-0.00001,-7.833
10.59639,32.709961,36556.954,49:43.7,-0.00001,-6.795
10.59639,32.307129,36558.116,49:44.9,-0.00001,-8.022
10.59639,32.548828,36559.281,49:46.0,-0.00001,-8.022
10.59638,32.790527,36560.452,49:47.2,-0.00001,-8.777
10.59638,32.95166,36561.614,49:48.4,-0.00001,-10.758
10.59638,33.273926,36562.777,49:49.5,-0.00001,-10.098
10.59638,32.629395,36563.939,49:50.7,-0.00001,-9.437
10.59638,32.709961,36565.101,49:51.9,-0.00001,-10.192
10.59639,32.629395,36566.265,49:53.0,-0.00001,-7.361
10.59639,32.790527,36567.428,49:54.2,-0.00001,-6.984
10.59638,32.629395,36568.598,49:55.4,-0.00001,-8.777
10.59638,32.709961,36569.76,49:56.5,-0.00001,-10.003
10.59638,32.709961,36570.923,49:57.7,-0.00001,-9.815
10.59638,32.709961,36572.087,49:58.8,-0.00001,-11.041
10.59638,32.709961,36573.26,50:00.0,-0.00001,-9.532
10.59638,32.709961,36574.431,50:01.2,-0.00001,-10.475
10.59638,32.307129,36575.593,50:02.4,-0.00001,-9.909
10.59638,32.629395,36576.756,50:03.5,-0.00001,-9.909
10.59638,32.629395,36577.929,50:04.7,-0.00001,-8.777
10.59638,32.709961,36579.101,50:05.9,-0.00001,-11.608
10.59638,32.709961,36580.262,50:07.0,-0.00001,-11.041
10.59638,32.629395,36581.426,50:08.2,-0.00001,-9.532
10.59639,32.790527,36582.587,50:09.3,-0.00001,-8.022
10.59639,32.629395,36583.751,50:10.5,-0.00001,-7.927
10.59639,32.629395,36584.912,50:11.7,-0.00001,-7.550
10.59639,32.709961,36586.075,50:12.8,-0.00001,-8.022
10.59638,32.709961,36587.237,50:14.0,-0.00001,-11.419
10.59638,32.709961,36588.399,50:15.2,-0.00001,-10.287
10.59638,32.629395,36589.563,50:16.3,-0.00001,-10.664
10.59639,32.709961,36590.735,50:17.5,-0.00001,-8.022
10.59638,32.629395,36591.897,50:18.7,-0.00001,-8.777
10.59638,32.629395,36593.059,50:19.8,-0.00001,-13.023
10.59638,33.354492,36594.222,50:21.0,-0.00001,-11.419
10.59638,32.871094,36595.385,50:22.1,-0.00001,-12.551
10.59638,32.548828,36596.558,50:23.3,-0.00001,-9.626
10.59639,32.709961,36597.729,50:24.5,-0.00001,-8.022
10.59638,32.709961,36598.892,50:25.7,-0.00001,-9.626
10.59638,32.629395,36600.055,50:26.8,-0.00001,-10.098
10.59638,32.629395,36601.217,50:28.0,-0.00001,-12.363
10.59638,33.032227,36602.38,50:29.1,-0.00001,-10.664
10.59638,32.709961,36603.542,50:30.3,-0.00001,-9.437
10.59638,32.629395,36604.705,50:31.5,-0.00001,-9.815
10.59638,32.871094,36605.867,50:32.6,-0.00001,-8.777
10.59638,32.709961,36607.03,50:33.8,-0.00001,-8.493
10.59638,32.468262,36608.192,50:35.0,-0.00001,-10.475
10.59638,32.709961,36609.355,50:36.1,-0.00001,-9.815
10.59638,32.387695,36610.518,50:37.3,-0.00001,-10.475
10.59638,32.629395,36611.679,50:38.4,-0.00001,-9.060
10.59638,32.629395,36612.842,50:39.6,-0.00001,-8.965
10.59638,32.709961,36614.016,50:40.8,-0.00001,-9.154
