voltage,temp,rel time,abs time
+9.03672954E+00,32.468262,9447.099,2022-07-03 23:38:02.276264
+9.03672525E+00,32.629395,9448.262,2022-07-03 23:38:03.439406
+9.03672431E+00,32.709961,9449.425,2022-07-03 23:38:04.601808
+9.03672247E+00,32.548828,9450.586,2022-07-03 23:38:05.763363
+9.03672167E+00,32.468262,9451.749,2022-07-03 23:38:06.926013
+9.03672051E+00,32.548828,9452.912,2022-07-03 23:38:08.088714
+9.03671909E+00,32.548828,9454.074,2022-07-03 23:38:09.250921
+9.03671646E+00,32.548828,9455.237,2022-07-03 23:38:10.413636
+9.03671628E+00,32.548828,9456.401,2022-07-03 23:38:11.577632
+9.03671363E+00,32.709961,9457.572,2022-07-03 23:38:12.748885
+9.03671230E+00,32.629395,9458.744,2022-07-03 23:38:13.920617
+9.03671101E+00,32.629395,9459.907,2022-07-03 23:38:15.083717
+9.03671020E+00,32.548828,9461.069,2022-07-03 23:38:16.245656
+9.03671051E+00,32.629395,9462.232,2022-07-03 23:38:17.408812
+9.03670847E+00,32.548828,9463.395,2022-07-03 23:38:18.572273
+9.03670647E+00,32.548828,9464.556,2022-07-03 23:38:19.732902
+9.03670625E+00,32.629395,9465.718,2022-07-03 23:38:20.895218
+9.03670437E+00,32.629395,9466.881,2022-07-03 23:38:22.057760
+9.03670250E+00,32.548828,9468.044,2022-07-03 23:38:23.221123
+9.03670076E+00,32.548828,9469.206,2022-07-03 23:38:24.382802
+9.03669794E+00,32.548828,9470.368,2022-07-03 23:38:25.545406
+9.03669709E+00,32.307129,9471.532,2022-07-03 23:38:26.708499
+9.03669518E+00,32.629395,9472.693,2022-07-03 23:38:27.870316
+9.03669428E+00,32.548828,9473.857,2022-07-03 23:38:29.033640
+9.03669334E+00,32.548828,9475.019,2022-07-03 23:38:30.195479
+9.03669096E+00,32.629395,9476.181,2022-07-03 23:38:31.358163
+9.03668922E+00,32.548828,9477.343,2022-07-03 23:38:32.520361
+9.03668917E+00,32.548828,9478.505,2022-07-03 23:38:33.682417
+9.03668662E+00,32.548828,9479.669,2022-07-03 23:38:34.845802
+9.03668524E+00,33.032227,9480.83,2022-07-03 23:38:36.007326
+9.03668377E+00,32.871094,9481.994,2022-07-03 23:38:37.170485
+9.03668255E+00,32.548828,9483.156,2022-07-03 23:38:38.332977
+9.03668112E+00,32.629395,9484.319,2022-07-03 23:38:39.495856
+9.03668068E+00,32.548828,9485.482,2022-07-03 23:38:40.658529
+9.03667791E+00,32.548828,9486.644,2022-07-03 23:38:41.820429
+9.03667591E+00,32.548828,9487.806,2022-07-03 23:38:42.982985
+9.03667612E+00,32.548828,9488.968,2022-07-03 23:38:44.144736
+9.03667238E+00,32.548828,9490.131,2022-07-03 23:38:45.307813
+9.03667131E+00,32.629395,9491.293,2022-07-03 23:38:46.469547
+9.03666938E+00,32.709961,9492.455,2022-07-03 23:38:47.632119
+9.03666858E+00,32.629395,9493.618,2022-07-03 23:38:48.794701
+9.03666782E+00,32.468262,9494.78,2022-07-03 23:38:49.957167
+9.03666572E+00,32.548828,9495.944,2022-07-03 23:38:51.120877
+9.03666363E+00,32.871094,9497.117,2022-07-03 23:38:52.293888
+9.03666389E+00,32.629395,9498.278,2022-07-03 23:38:53.454672
+9.03666267E+00,32.871094,9499.44,2022-07-03 23:38:54.617352
+9.03666102E+00,32.629395,9500.602,2022-07-03 23:38:55.778993
+9.03666012E+00,32.548828,9501.765,2022-07-03 23:38:56.942293
+9.03665909E+00,32.548828,9502.929,2022-07-03 23:38:58.105705
+9.03665833E+00,32.629395,9504.09,2022-07-03 23:38:59.267040
+9.03665663E+00,32.709961,9505.253,2022-07-03 23:39:00.429622
+9.03665561E+00,32.629395,9506.414,2022-07-03 23:39:01.591287
+9.03665392E+00,32.548828,9507.577,2022-07-03 23:39:02.753967
+9.03665342E+00,32.629395,9508.74,2022-07-03 23:39:03.916445
+9.03665288E+00,32.629395,9509.903,2022-07-03 23:39:05.079659
+9.03665057E+00,32.629395,9511.067,2022-07-03 23:39:06.243575
+9.03664811E+00,32.709961,9512.237,2022-07-03 23:39:07.413906
+9.03664677E+00,32.548828,9513.399,2022-07-03 23:39:08.575771
+9.03664696E+00,32.548828,9514.562,2022-07-03 23:39:09.738972
+9.03664504E+00,32.548828,9515.725,2022-07-03 23:39:10.902084
+9.03664415E+00,32.548828,9516.897,2022-07-03 23:39:12.074369
+9.03664263E+00,32.548828,9518.06,2022-07-03 23:39:13.236608
+9.03664174E+00,32.548828,9519.222,2022-07-03 23:39:14.398824
+9.03664000E+00,32.709961,9520.385,2022-07-03 23:39:15.561565
+9.03663846E+00,32.548828,9521.547,2022-07-03 23:39:16.724200
+9.03663694E+00,32.629395,9522.711,2022-07-03 23:39:17.887510
+9.03663574E+00,32.629395,9523.884,2022-07-03 23:39:19.060689
+9.03663500E+00,32.951660,9525.055,2022-07-03 23:39:20.232002
+9.03663242E+00,32.871094,9526.217,2022-07-03 23:39:21.393489
+9.03663155E+00,32.709961,9527.38,2022-07-03 23:39:22.556671
+9.03663111E+00,32.629395,9528.542,2022-07-03 23:39:23.719381
+9.03662955E+00,32.629395,9529.705,2022-07-03 23:39:24.881854
+9.03662756E+00,32.468262,9530.868,2022-07-03 23:39:26.044659
+9.03662779E+00,32.548828,9532.03,2022-07-03 23:39:27.206642
+9.03662338E+00,32.548828,9533.192,2022-07-03 23:39:28.369388
+9.03662323E+00,32.629395,9534.355,2022-07-03 23:39:29.531960
+9.03662052E+00,32.709961,9535.517,2022-07-03 23:39:30.694345
+9.03661971E+00,32.629395,9536.68,2022-07-03 23:39:31.857149
+9.03661873E+00,32.871094,9537.843,2022-07-03 23:39:33.020380
+9.03661779E+00,32.629395,9539.005,2022-07-03 23:39:34.182038
+9.03661591E+00,32.629395,9540.167,2022-07-03 23:39:35.344429
+9.03661511E+00,32.709961,9541.33,2022-07-03 23:39:36.506449
+9.03661248E+00,32.709961,9542.493,2022-07-03 23:39:37.669551
+9.03661192E+00,32.629395,9543.655,2022-07-03 23:39:38.832033
+9.03661027E+00,32.548828,9544.818,2022-07-03 23:39:39.994457
+9.03660858E+00,32.629395,9545.981,2022-07-03 23:39:41.157674
+9.03660892E+00,32.709961,9547.143,2022-07-03 23:39:42.320308
+9.03660598E+00,32.629395,9548.305,2022-07-03 23:39:43.481576
+9.03660562E+00,32.548828,9549.468,2022-07-03 23:39:44.644588
+9.03660409E+00,32.468262,9550.631,2022-07-03 23:39:45.807633
+9.03660302E+00,32.951660,9551.793,2022-07-03 23:39:46.969767
+9.03660267E+00,32.629395,9552.955,2022-07-03 23:39:48.132043
+9.03660004E+00,32.629395,9554.118,2022-07-03 23:39:49.294685
+9.03659883E+00,32.709961,9555.282,2022-07-03 23:39:50.459154
+9.03659688E+00,32.629395,9556.454,2022-07-03 23:39:51.630811
+9.03659541E+00,32.548828,9557.615,2022-07-03 23:39:52.792279
+9.03659430E+00,32.226562,9558.78,2022-07-03 23:39:53.956823
+9.03659259E+00,32.548828,9559.95,2022-07-03 23:39:55.127415
+9.03659089E+00,32.145996,9561.112,2022-07-03 23:39:56.289089
+9.03658938E+00,32.629395,9562.275,2022-07-03 23:39:57.451731
+9.03658606E+00,32.709961,9563.437,2022-07-03 23:39:58.613872
+9.03658677E+00,32.629395,9564.6,2022-07-03 23:39:59.776458
+9.03658581E+00,32.629395,9565.763,2022-07-03 23:40:00.939638
+9.03658470E+00,32.709961,9566.925,2022-07-03 23:40:02.102382
+9.03658332E+00,32.548828,9568.097,2022-07-03 23:40:03.274296
+9.03658203E+00,32.548828,9569.273,2022-07-03 23:40:04.449794
+9.03658230E+00,32.629395,9570.441,2022-07-03 23:40:05.618262
+9.03658119E+00,32.548828,9571.605,2022-07-03 23:40:06.781818
+9.03657784E+00,32.629395,9572.767,2022-07-03 23:40:07.944117
+9.03657690E+00,32.629395,9573.929,2022-07-03 23:40:09.106018
+9.03657663E+00,33.273926,9575.092,2022-07-03 23:40:10.268852
+9.03657394E+00,32.629395,9576.254,2022-07-03 23:40:11.430486
+9.03657287E+00,32.629395,9577.416,2022-07-03 23:40:12.593074
+9.03657040E+00,32.629395,9578.579,2022-07-03 23:40:13.755487
+9.03656889E+00,32.871094,9579.741,2022-07-03 23:40:14.918082
+9.03656755E+00,32.548828,9580.904,2022-07-03 23:40:16.081146
+9.03656610E+00,32.629395,9582.066,2022-07-03 23:40:17.243004
+9.03656481E+00,32.548828,9583.228,2022-07-03 23:40:18.405184
+9.03656459E+00,32.548828,9584.391,2022-07-03 23:40:19.567482
+9.03656256E+00,32.548828,9585.554,2022-07-03 23:40:20.731236
+9.03656096E+00,32.629395,9586.717,2022-07-03 23:40:21.893855
+9.03656056E+00,32.709961,9587.879,2022-07-03 23:40:23.055557
+9.03655870E+00,32.629395,9589.042,2022-07-03 23:40:24.218900
+9.03655678E+00,32.790527,9590.204,2022-07-03 23:40:25.380852
+9.03655584E+00,32.065430,9591.366,2022-07-03 23:40:26.543321
+9.03655543E+00,32.629395,9592.53,2022-07-03 23:40:27.706519
+9.03655347E+00,32.387695,9593.702,2022-07-03 23:40:28.879111
+9.03655225E+00,32.629395,9594.875,2022-07-03 23:40:30.051793
+9.03655154E+00,32.709961,9596.036,2022-07-03 23:40:31.213281
+9.03655131E+00,32.709961,9597.198,2022-07-03 23:40:32.374951
+9.03654877E+00,32.629395,9598.361,2022-07-03 23:40:33.537555
+9.03654703E+00,32.629395,9599.526,2022-07-03 23:40:34.702475
+9.03654605E+00,32.548828,9600.697,2022-07-03 23:40:35.873663
+9.03654484E+00,32.871094,9601.858,2022-07-03 23:40:37.035049
+9.03654314E+00,32.629395,9603.021,2022-07-03 23:40:38.197779
+9.03654193E+00,32.709961,9604.184,2022-07-03 23:40:39.360450
+9.03654149E+00,32.629395,9605.347,2022-07-03 23:40:40.524299
+9.03654073E+00,32.629395,9606.519,2022-07-03 23:40:41.695789
+9.03653888E+00,32.871094,9607.681,2022-07-03 23:40:42.857831
+9.03653661E+00,33.273926,9608.843,2022-07-03 23:40:44.020193
+9.03653447E+00,32.629395,9610.006,2022-07-03 23:40:45.182698
+9.03653406E+00,32.548828,9611.168,2022-07-03 23:40:46.344546
+9.03653290E+00,32.871094,9612.333,2022-07-03 23:40:47.510302
+9.03653237E+00,32.548828,9613.503,2022-07-03 23:40:48.679728
+9.03653030E+00,32.629395,9614.665,2022-07-03 23:40:49.842271
+9.03652927E+00,32.709961,9615.828,2022-07-03 23:40:51.004921
+9.03652676E+00,32.790527,9616.99,2022-07-03 23:40:52.167212
+9.03652667E+00,32.629395,9618.156,2022-07-03 23:40:53.333197
+9.03652341E+00,32.548828,9619.325,2022-07-03 23:40:54.502125
+9.03652395E+00,32.629395,9620.489,2022-07-03 23:40:55.665596
+9.03652096E+00,32.709961,9621.651,2022-07-03 23:40:56.827878
+9.03652020E+00,32.548828,9622.813,2022-07-03 23:40:57.990335
+9.03651984E+00,32.629395,9623.976,2022-07-03 23:40:59.153311
+9.03651703E+00,32.709961,9625.139,2022-07-03 23:41:00.315775
+9.03651752E+00,32.629395,9626.301,2022-07-03 23:41:01.477848
+9.03651520E+00,32.709961,9627.463,2022-07-03 23:41:02.639900
+9.03651493E+00,32.871094,9628.626,2022-07-03 23:41:03.802913
+9.03651340E+00,32.709961,9629.789,2022-07-03 23:41:04.965835
+9.03651286E+00,32.709961,9630.951,2022-07-03 23:41:06.127879
+9.03651139E+00,32.468262,9632.114,2022-07-03 23:41:07.291089
+9.03650972E+00,32.548828,9633.286,2022-07-03 23:41:08.463401
+9.03650857E+00,32.629395,9634.449,2022-07-03 23:41:09.625608
+9.03650709E+00,32.468262,9635.611,2022-07-03 23:41:10.788372
+9.03650520E+00,32.629395,9636.773,2022-07-03 23:41:11.949736
+9.03650390E+00,32.629395,9637.935,2022-07-03 23:41:13.112178
+9.03650439E+00,32.709961,9639.098,2022-07-03 23:41:14.275246
+9.03650331E+00,32.548828,9640.261,2022-07-03 23:41:15.437772
+9.03650308E+00,32.548828,9641.424,2022-07-03 23:41:16.600906
+9.03650067E+00,32.629395,9642.585,2022-07-03 23:41:17.762146
+9.03649933E+00,32.709961,9643.748,2022-07-03 23:41:18.924692
+9.03649724E+00,32.951660,9644.91,2022-07-03 23:41:20.087296
+9.03649650E+00,32.629395,9646.072,2022-07-03 23:41:21.248939
+9.03649637E+00,32.629395,9647.236,2022-07-03 23:41:22.412625
+9.03649512E+00,32.871094,9648.398,2022-07-03 23:41:23.574719
+9.03649350E+00,32.709961,9649.561,2022-07-03 23:41:24.737550
+9.03649323E+00,32.871094,9650.723,2022-07-03 23:41:25.899849
+9.03649234E+00,31.984863,9651.885,2022-07-03 23:41:27.061612
+9.03649087E+00,32.629395,9653.048,2022-07-03 23:41:28.225175
+9.03649034E+00,32.629395,9654.21,2022-07-03 23:41:29.386496
+9.03648985E+00,32.709961,9655.373,2022-07-03 23:41:30.549671
+9.03648638E+00,32.709961,9656.536,2022-07-03 23:41:31.712595
+9.03648638E+00,32.951660,9657.698,2022-07-03 23:41:32.874840
+9.03648450E+00,32.387695,9658.862,2022-07-03 23:41:34.038465
+9.03648298E+00,32.629395,9660.023,2022-07-03 23:41:35.199853
+9.03648142E+00,32.709961,9661.185,2022-07-03 23:41:36.361696
+9.03648094E+00,32.709961,9662.349,2022-07-03 23:41:37.526245
+9.03648014E+00,32.709961,9663.52,2022-07-03 23:41:38.696846
+9.03648022E+00,32.871094,9664.685,2022-07-03 23:41:39.861699
+9.03647941E+00,32.548828,9665.855,2022-07-03 23:41:41.032422
+9.03647723E+00,32.629395,9667.018,2022-07-03 23:41:42.194452
+9.03647638E+00,32.629395,9668.181,2022-07-03 23:41:43.357603
+9.03647446E+00,32.629395,9669.342,2022-07-03 23:41:44.519272
+9.03647580E+00,32.790527,9670.505,2022-07-03 23:41:45.681579
+9.03647280E+00,32.951660,9671.667,2022-07-03 23:41:46.844043
+9.03647209E+00,32.468262,9672.83,2022-07-03 23:41:48.007035
+9.03647227E+00,32.226562,9673.994,2022-07-03 23:41:49.170815
+9.03647094E+00,32.951660,9675.17,2022-07-03 23:41:50.347222
+9.03647045E+00,32.709961,9676.337,2022-07-03 23:41:51.514290
+9.03646809E+00,32.709961,9677.5,2022-07-03 23:41:52.677113
+9.03646651E+00,32.709961,9678.662,2022-07-03 23:41:53.839400
+9.03646517E+00,32.709961,9679.827,2022-07-03 23:41:55.003664
+9.03646484E+00,32.468262,9680.998,2022-07-03 23:41:56.174731
+9.03646395E+00,31.984863,9682.16,2022-07-03 23:41:57.336796
+9.03646181E+00,32.871094,9683.323,2022-07-03 23:41:58.499504
+9.03646140E+00,33.112793,9684.485,2022-07-03 23:41:59.661956
+9.03645922E+00,32.709961,9685.648,2022-07-03 23:42:00.824877
+9.03645793E+00,32.951660,9686.812,2022-07-03 23:42:01.988639
+9.03645730E+00,32.951660,9687.973,2022-07-03 23:42:03.149710
+9.03645712E+00,32.871094,9689.135,2022-07-03 23:42:04.312174
+9.03645503E+00,32.307129,9690.297,2022-07-03 23:42:05.474227
+9.03645441E+00,32.468262,9691.46,2022-07-03 23:42:06.636962
+9.03645223E+00,32.709961,9692.625,2022-07-03 23:42:07.801580
+9.03645126E+00,32.709961,9693.795,2022-07-03 23:42:08.971560
+9.03644872E+00,32.629395,9694.958,2022-07-03 23:42:10.134683
+9.03644805E+00,32.709961,9696.12,2022-07-03 23:42:11.296679
+9.03644633E+00,32.629395,9697.284,2022-07-03 23:42:12.461179
+9.03644459E+00,32.709961,9698.457,2022-07-03 23:42:13.634101
+9.03644549E+00,32.709961,9699.618,2022-07-03 23:42:14.794610
+9.03644354E+00,32.629395,9700.78,2022-07-03 23:42:15.956858
+9.03644166E+00,32.951660,9701.943,2022-07-03 23:42:17.119821
+9.03644117E+00,32.871094,9703.105,2022-07-03 23:42:18.282335
+9.03643931E+00,32.629395,9704.268,2022-07-03 23:42:19.445442
+9.03643758E+00,32.387695,9705.43,2022-07-03 23:42:20.607243
+9.03643470E+00,32.790527,9706.593,2022-07-03 23:42:21.769922
+9.03643488E+00,32.709961,9707.755,2022-07-03 23:42:22.932344
+9.03643439E+00,32.709961,9708.917,2022-07-03 23:42:24.094322
+9.03643115E+00,32.871094,9710.081,2022-07-03 23:42:25.257727
+9.03642896E+00,32.709961,9711.244,2022-07-03 23:42:26.420706
+9.03642968E+00,32.871094,9712.405,2022-07-03 23:42:27.582276
+9.03642791E+00,32.548828,9713.568,2022-07-03 23:42:28.744435
+9.03642603E+00,32.548828,9714.73,2022-07-03 23:42:29.907402
+9.03642532E+00,32.709961,9715.893,2022-07-03 23:42:31.069991
+9.03642511E+00,32.871094,9717.056,2022-07-03 23:42:32.232801
+9.03642190E+00,32.629395,9718.218,2022-07-03 23:42:33.394903
+9.03641983E+00,32.629395,9719.381,2022-07-03 23:42:34.557575
+9.03641979E+00,32.629395,9720.542,2022-07-03 23:42:35.719281
+9.03641961E+00,32.629395,9721.705,2022-07-03 23:42:36.881984
+9.03641835E+00,32.871094,9722.869,2022-07-03 23:42:38.045874
+9.03641737E+00,32.709961,9724.031,2022-07-03 23:42:39.207572
+9.03641724E+00,32.951660,9725.196,2022-07-03 23:42:40.372701
+9.03641447E+00,32.629395,9726.366,2022-07-03 23:42:41.542620
+9.03641438E+00,32.629395,9727.527,2022-07-03 23:42:42.704426
+9.03641304E+00,32.709961,9728.69,2022-07-03 23:42:43.867335
+9.03641163E+00,32.871094,9729.853,2022-07-03 23:42:45.030119
+9.03641011E+00,32.871094,9731.015,2022-07-03 23:42:46.192301
+9.03640843E+00,32.951660,9732.177,2022-07-03 23:42:47.354189
+9.03640749E+00,32.790527,9733.339,2022-07-03 23:42:48.516287
+9.03640700E+00,32.709961,9734.502,2022-07-03 23:42:49.679422
+9.03640416E+00,32.709961,9735.664,2022-07-03 23:42:50.841184
+9.03640394E+00,32.871094,9736.828,2022-07-03 23:42:52.004818
+9.03640309E+00,32.548828,9737.99,2022-07-03 23:42:53.167338
+9.03640118E+00,32.790527,9739.152,2022-07-03 23:42:54.329331
+9.03640118E+00,32.871094,9740.314,2022-07-03 23:42:55.491026
+9.03640082E+00,32.871094,9741.477,2022-07-03 23:42:56.654402
+9.03639945E+00,32.790527,9742.64,2022-07-03 23:42:57.816807
+9.03639691E+00,32.871094,9743.802,2022-07-03 23:42:58.978599
+9.03639824E+00,32.951660,9744.966,2022-07-03 23:43:00.142773
+9.03639508E+00,32.629395,9746.127,2022-07-03 23:43:01.304330
+9.03639397E+00,32.629395,9747.29,2022-07-03 23:43:02.467374
+9.03639369E+00,32.468262,9748.453,2022-07-03 23:43:03.630382
+9.03639418E+00,32.307129,9749.615,2022-07-03 23:43:04.792261
+9.03639048E+00,32.951660,9750.778,2022-07-03 23:43:05.954948
+9.03638865E+00,33.032227,9751.94,2022-07-03 23:43:07.116845
+9.03638891E+00,32.871094,9753.102,2022-07-03 23:43:08.278946
+9.03638789E+00,32.790527,9754.266,2022-07-03 23:43:09.442531
+9.03638467E+00,32.951660,9755.427,2022-07-03 23:43:10.603673
+9.03638432E+00,32.951660,9756.59,2022-07-03 23:43:11.766940
+9.03638306E+00,32.871094,9757.754,2022-07-03 23:43:12.930517
+9.03638168E+00,32.951660,9758.926,2022-07-03 23:43:14.102529
+9.03638030E+00,32.951660,9760.098,2022-07-03 23:43:15.274691
+9.03637885E+00,32.709961,9761.259,2022-07-03 23:43:16.436412
+9.03637778E+00,32.871094,9762.422,2022-07-03 23:43:17.598934
+9.03637783E+00,32.951660,9763.584,2022-07-03 23:43:18.760916
+9.03637683E+00,32.871094,9764.747,2022-07-03 23:43:19.923855
+9.03637593E+00,32.871094,9765.91,2022-07-03 23:43:21.086647
+9.03637522E+00,32.871094,9767.072,2022-07-03 23:43:22.248661
+9.03637221E+00,32.468262,9768.234,2022-07-03 23:43:23.411184
+9.03636941E+00,32.951660,9769.396,2022-07-03 23:43:24.573296
+9.03636997E+00,32.951660,9770.56,2022-07-03 23:43:25.736787
+9.03636738E+00,32.709961,9771.723,2022-07-03 23:43:26.899703
+9.03636756E+00,32.065430,9772.895,2022-07-03 23:43:28.071432
+9.03636492E+00,32.951660,9774.057,2022-07-03 23:43:29.233898
+9.03636350E+00,32.226562,9775.219,2022-07-03 23:43:30.396333
+9.03636372E+00,33.032227,9776.382,2022-07-03 23:43:31.558904
+9.03636232E+00,32.709961,9777.544,2022-07-03 23:43:32.721282
+9.03636147E+00,32.871094,9778.706,2022-07-03 23:43:33.882979
+9.03635951E+00,32.629395,9779.869,2022-07-03 23:43:35.045671
+9.03635739E+00,32.387695,9781.032,2022-07-03 23:43:36.208688
+9.03635601E+00,32.951660,9782.194,2022-07-03 23:43:37.370695
+9.03635570E+00,32.871094,9783.357,2022-07-03 23:43:38.534026
+9.03635378E+00,32.709961,9784.52,2022-07-03 23:43:39.696618
+9.03635401E+00,33.032227,9785.682,2022-07-03 23:43:40.859360
+9.03635275E+00,32.871094,9786.856,2022-07-03 23:43:42.033013
+9.03635141E+00,32.951660,9788.017,2022-07-03 23:43:43.193948
+9.03634936E+00,32.709961,9789.18,2022-07-03 23:43:44.357032
+9.03634843E+00,32.951660,9790.343,2022-07-03 23:43:45.519582
+9.03634603E+00,33.032227,9791.504,2022-07-03 23:43:46.680938
+9.03634482E+00,33.032227,9792.667,2022-07-03 23:43:47.844032
+9.03634348E+00,32.951660,9793.83,2022-07-03 23:43:49.007161
+9.03634228E+00,32.790527,9794.992,2022-07-03 23:43:50.168617
+9.03634254E+00,32.871094,9796.155,2022-07-03 23:43:51.331852
+9.03634040E+00,32.951660,9797.318,2022-07-03 23:43:52.494703
+9.03634026E+00,32.871094,9798.49,2022-07-03 23:43:53.666821
+9.03633871E+00,33.032227,9799.651,2022-07-03 23:43:54.828298
+9.03633697E+00,32.951660,9800.814,2022-07-03 23:43:55.990741
+9.03633505E+00,32.871094,9801.976,2022-07-03 23:43:57.153378
+9.03633360E+00,32.871094,9803.139,2022-07-03 23:43:58.316226
+9.03633173E+00,32.951660,9804.301,2022-07-03 23:43:59.478232
+9.03633249E+00,32.951660,9805.464,2022-07-03 23:44:00.640882
+9.03633129E+00,32.871094,9806.626,2022-07-03 23:44:01.802704
+9.03632982E+00,32.871094,9807.788,2022-07-03 23:44:02.965264
+9.03632947E+00,32.951660,9808.952,2022-07-03 23:44:04.129340
+9.03632826E+00,33.273926,9810.113,2022-07-03 23:44:05.290369
+9.03632697E+00,32.951660,9811.277,2022-07-03 23:44:06.453543
+9.03632533E+00,33.193359,9812.439,2022-07-03 23:44:07.616009
+9.03632430E+00,33.032227,9813.601,2022-07-03 23:44:08.777915
+9.03632190E+00,32.871094,9814.765,2022-07-03 23:44:09.941475
+9.03632227E+00,32.709961,9815.927,2022-07-03 23:44:11.103471
+9.03632107E+00,33.032227,9817.089,2022-07-03 23:44:12.265903
+9.03631978E+00,32.871094,9818.251,2022-07-03 23:44:13.428028
+9.03631748E+00,32.871094,9819.414,2022-07-03 23:44:14.590483
+9.03631748E+00,33.112793,9820.577,2022-07-03 23:44:15.753696
+9.03631623E+00,32.871094,9821.74,2022-07-03 23:44:16.916629
+9.03631508E+00,32.871094,9822.902,2022-07-03 23:44:18.079208
+9.03631423E+00,33.112793,9824.075,2022-07-03 23:44:19.251732
+9.03631402E+00,32.951660,9825.246,2022-07-03 23:44:20.423168
+9.03631287E+00,33.193359,9826.409,2022-07-03 23:44:21.586140
+9.03631001E+00,32.871094,9827.573,2022-07-03 23:44:22.749599
+9.03630831E+00,33.032227,9828.734,2022-07-03 23:44:23.911344
+9.03630769E+00,32.951660,9829.896,2022-07-03 23:44:25.073266
+9.03630559E+00,32.871094,9831.058,2022-07-03 23:44:26.235212
+9.03630594E+00,32.871094,9832.221,2022-07-03 23:44:27.397738
+9.03630563E+00,32.709961,9833.384,2022-07-03 23:44:28.560584
+9.03630410E+00,33.676758,9834.546,2022-07-03 23:44:29.723143
+9.03630325E+00,32.871094,9835.709,2022-07-03 23:44:30.885553
+9.03630369E+00,32.871094,9836.871,2022-07-03 23:44:32.047711
+9.03629971E+00,32.871094,9838.033,2022-07-03 23:44:33.210224
+9.03629971E+00,32.951660,9839.195,2022-07-03 23:44:34.372341
+9.03629962E+00,32.629395,9840.357,2022-07-03 23:44:35.534352
+9.03629676E+00,32.951660,9841.52,2022-07-03 23:44:36.696894
+9.03629578E+00,32.871094,9842.682,2022-07-03 23:44:37.859045
+9.03629538E+00,32.871094,9843.845,2022-07-03 23:44:39.021888
+9.03629308E+00,32.871094,9845.011,2022-07-03 23:44:40.188133
+9.03629157E+00,33.112793,9846.18,2022-07-03 23:44:41.357052
+9.03629078E+00,32.951660,9847.343,2022-07-03 23:44:42.520153
+9.03629038E+00,32.871094,9848.517,2022-07-03 23:44:43.693770
+9.03629100E+00,32.871094,9849.688,2022-07-03 23:44:44.864522
+9.03628878E+00,32.871094,9850.85,2022-07-03 23:44:46.027182
+9.03628687E+00,32.871094,9852.012,2022-07-03 23:44:47.189026
+9.03628655E+00,32.871094,9853.176,2022-07-03 23:44:48.352979
+9.03628601E+00,32.871094,9854.337,2022-07-03 23:44:49.513792
+9.03628276E+00,33.032227,9855.5,2022-07-03 23:44:50.677194
+9.03628124E+00,32.548828,9856.663,2022-07-03 23:44:51.839636
+9.03627974E+00,32.871094,9857.825,2022-07-03 23:44:53.002047
+9.03627849E+00,32.548828,9858.987,2022-07-03 23:44:54.164321
+9.03627691E+00,32.951660,9860.15,2022-07-03 23:44:55.326474
+9.03627656E+00,33.112793,9861.312,2022-07-03 23:44:56.488582
+9.03627357E+00,33.032227,9862.474,2022-07-03 23:44:57.651125
+9.03627337E+00,33.032227,9863.637,2022-07-03 23:44:58.813974
+9.03627168E+00,32.951660,9864.8,2022-07-03 23:44:59.977099
+9.03627034E+00,33.112793,9865.962,2022-07-03 23:45:01.139018
+9.03626821E+00,32.951660,9867.127,2022-07-03 23:45:02.304247
+9.03626835E+00,32.871094,9868.297,2022-07-03 23:45:03.474185
+9.03626656E+00,32.951660,9869.459,2022-07-03 23:45:04.636272
+9.03626467E+00,32.951660,9870.624,2022-07-03 23:45:05.800820
+9.03626369E+00,32.871094,9871.796,2022-07-03 23:45:06.972628
+9.03626156E+00,32.871094,9872.956,2022-07-03 23:45:08.133044
+9.03626026E+00,32.307129,9874.122,2022-07-03 23:45:09.299122
+9.03626098E+00,32.951660,9875.292,2022-07-03 23:45:10.469020
+9.03625668E+00,33.032227,9876.454,2022-07-03 23:45:11.630496
+9.03625672E+00,33.032227,9877.617,2022-07-03 23:45:12.793987
+9.03625481E+00,33.112793,9878.779,2022-07-03 23:45:13.956289
+9.03625407E+00,32.951660,9879.943,2022-07-03 23:45:15.120117
+9.03625286E+00,32.871094,9881.104,2022-07-03 23:45:16.281358
+9.03625179E+00,32.871094,9882.266,2022-07-03 23:45:17.443213
+9.03624898E+00,32.951660,9883.428,2022-07-03 23:45:18.605298
+9.03624911E+00,33.032227,9884.591,2022-07-03 23:45:19.768318
+9.03624857E+00,33.032227,9885.754,2022-07-03 23:45:20.930660
+9.03624697E+00,32.951660,9886.917,2022-07-03 23:45:22.093794
+9.03624434E+00,33.193359,9888.089,2022-07-03 23:45:23.266081
+9.03624374E+00,32.951660,9889.252,2022-07-03 23:45:24.428556
+9.03624249E+00,32.871094,9890.414,2022-07-03 23:45:25.590689
+9.03624227E+00,33.112793,9891.576,2022-07-03 23:45:26.753271
+9.03624004E+00,32.548828,9892.739,2022-07-03 23:45:27.916034
+9.03624156E+00,32.951660,9893.901,2022-07-03 23:45:29.078140
+9.03623893E+00,33.032227,9895.063,2022-07-03 23:45:30.240075
+9.03623692E+00,33.193359,9896.227,2022-07-03 23:45:31.403544
+9.03623562E+00,33.112793,9897.389,2022-07-03 23:45:32.565869
