pwmcount, residuebefore, residueafter,diff,voltbefore,voltafter,voltdiff 
5,1929,2035,-106,1.554,1.639,-0.085
5,1961,1769,192,1.580,1.425,0.155
5,1695,2214,-519,1.365,1.784,-0.418
5,1881,1731,150,1.515,1.394,0.121
5,2120,2124,-4,1.708,1.711,-0.003
5,1704,2021,-317,1.373,1.628,-0.255
5,1804,1869,-65,1.453,1.506,-0.052
5,1484,1650,-166,1.195,1.329,-0.134
5,1577,1905,-328,1.270,1.535,-0.264
5,1914,2083,-169,1.542,1.678,-0.136
5,1776,2294,-518,1.431,1.848,-0.417
5,2240,2190,50,1.805,1.764,0.040
5,1661,1927,-266,1.338,1.552,-0.214
5,1692,2009,-317,1.363,1.618,-0.255
5,2112,1453,659,1.701,1.171,0.531
5,1897,2196,-299,1.528,1.769,-0.241
5,2280,1923,357,1.837,1.549,0.288
5,1795,2212,-417,1.446,1.782,-0.336
5,1729,1938,-209,1.393,1.561,-0.168
5,2074,1665,409,1.671,1.341,0.329
5,2304,1905,399,1.856,1.535,0.321
5,2179,1768,411,1.755,1.424,0.331
5,2050,2204,-154,1.651,1.776,-0.124
5,1923,2182,-259,1.549,1.758,-0.209
5,2275,2163,112,1.833,1.742,0.090
5,1794,2102,-308,1.445,1.693,-0.248
5,2244,2041,203,1.808,1.644,0.164
5,1870,1834,36,1.506,1.477,0.029
5,2229,1923,306,1.796,1.549,0.247
5,1911,2388,-477,1.539,1.924,-0.384
5,2015,2012,3,1.623,1.621,0.002
5,2108,2108,0,1.698,1.698,0.000
5,2419,1915,504,1.949,1.543,0.406
5,2354,2096,258,1.896,1.689,0.208
5,2144,2045,99,1.727,1.647,0.080
5,2389,2074,315,1.925,1.671,0.254
5,1753,2217,-464,1.412,1.786,-0.374
5,2046,1917,129,1.648,1.544,0.104
5,2299,2244,55,1.852,1.808,0.044
5,1870,1975,-105,1.506,1.591,-0.085
5,1489,2062,-573,1.200,1.661,-0.462
5,2408,1992,416,1.940,1.605,0.335
5,1975,1724,251,1.591,1.389,0.202
5,1797,1813,-16,1.448,1.461,-0.013
5,1839,1854,-15,1.481,1.494,-0.012
5,2240,2231,9,1.805,1.797,0.007
5,1702,2257,-555,1.371,1.818,-0.447
5,2079,2200,-121,1.675,1.772,-0.097
5,1828,1627,201,1.473,1.311,0.162
5,1807,2060,-253,1.456,1.660,-0.204
5,1781,2034,-253,1.435,1.639,-0.204
5,2383,1460,923,1.920,1.176,0.744
5,2055,2163,-108,1.655,1.742,-0.087
5,1673,2087,-414,1.348,1.681,-0.334
5,1713,1725,-12,1.380,1.390,-0.010
5,1904,2055,-151,1.534,1.655,-0.122
5,1995,1588,407,1.607,1.279,0.328
5,1655,1728,-73,1.333,1.392,-0.059
5,1971,1663,308,1.588,1.340,0.248
5,2208,1915,293,1.779,1.543,0.236
5,1834,1994,-160,1.477,1.606,-0.129
5,1671,2089,-418,1.346,1.683,-0.337
5,1973,1886,87,1.589,1.519,0.070
5,2065,1827,238,1.664,1.472,0.192
5,1704,1713,-9,1.373,1.380,-0.007
5,2361,1750,611,1.902,1.410,0.492
5,1879,1623,256,1.514,1.307,0.206
5,1752,1772,-20,1.411,1.427,-0.016
5,1646,2058,-412,1.326,1.658,-0.332
5,1683,2205,-522,1.356,1.776,-0.421
5,1829,1740,89,1.473,1.402,0.072
5,2180,1776,404,1.756,1.431,0.325
5,2114,1923,191,1.703,1.549,0.154
5,2158,2164,-6,1.738,1.743,-0.005
5,2048,2101,-53,1.650,1.693,-0.043
5,2394,1900,494,1.929,1.531,0.398
5,1974,1583,391,1.590,1.275,0.315
5,1568,1848,-280,1.263,1.489,-0.226
5,2308,2320,-12,1.859,1.869,-0.010
5,2364,1450,914,1.904,1.168,0.736
5,2017,1582,435,1.625,1.274,0.350
5,2234,2197,37,1.800,1.770,0.030
5,2146,2366,-220,1.729,1.906,-0.177
5,1788,1768,20,1.440,1.424,0.016
5,1541,1711,-170,1.241,1.378,-0.137
5,1532,1712,-180,1.234,1.379,-0.145
5,1899,1505,394,1.530,1.212,0.317
5,2112,2226,-114,1.701,1.793,-0.092
5,2265,1957,308,1.825,1.577,0.248
5,1997,1862,135,1.609,1.500,0.109
5,1734,1706,28,1.397,1.374,0.023
5,2363,1876,487,1.904,1.511,0.392
5,1603,1682,-79,1.291,1.355,-0.064
5,1723,2208,-485,1.388,1.779,-0.391
5,2200,1957,243,1.772,1.577,0.196
5,2429,2032,397,1.957,1.637,0.320
5,2137,1865,272,1.722,1.502,0.219
5,2109,1965,144,1.699,1.583,0.116
5,2326,1456,870,1.874,1.173,0.701
5,1948,2079,-131,1.569,1.675,-0.106
5,2235,1989,246,1.800,1.602,0.198
5,1575,1649,-74,1.269,1.328,-0.060
5,2200,1809,391,1.772,1.457,0.315
5,2144,1690,454,1.727,1.361,0.366
5,2024,2079,-55,1.631,1.675,-0.044
5,1763,1869,-106,1.420,1.506,-0.085
5,2252,2249,3,1.814,1.812,0.002
5,2283,1883,400,1.839,1.517,0.322
5,1705,2331,-626,1.374,1.878,-0.504
5,1707,1460,247,1.375,1.176,0.199
5,1803,2018,-215,1.452,1.626,-0.173
5,1595,1827,-232,1.285,1.472,-0.187
5,1640,1971,-331,1.321,1.588,-0.267
5,2328,1674,654,1.875,1.349,0.527
5,2027,2288,-261,1.633,1.843,-0.210
5,1916,1890,26,1.544,1.523,0.021
5,1864,2172,-308,1.502,1.750,-0.248
5,1945,2121,-176,1.567,1.709,-0.142
5,2213,2112,101,1.783,1.701,0.081
5,1535,2150,-615,1.237,1.732,-0.495
5,1735,2048,-313,1.398,1.650,-0.252
5,1775,1700,75,1.430,1.369,0.060
5,1729,1990,-261,1.393,1.603,-0.210
5,2182,1884,298,1.758,1.518,0.240
5,2226,1722,504,1.793,1.387,0.406
5,2212,1650,562,1.782,1.329,0.453
5,1730,2084,-354,1.394,1.679,-0.285
5,1964,1829,135,1.582,1.473,0.109
5,2055,1706,349,1.655,1.374,0.281
5,2188,2241,-53,1.763,1.805,-0.043
5,2068,1934,134,1.666,1.558,0.108
5,1710,1504,206,1.378,1.212,0.166
5,1739,2153,-414,1.401,1.734,-0.334
5,1669,1621,48,1.345,1.306,0.039
5,2220,1762,458,1.788,1.419,0.369
5,2202,2209,-7,1.774,1.780,-0.006
5,1519,1745,-226,1.224,1.406,-0.182
5,1511,1935,-424,1.217,1.559,-0.342
5,2112,2058,54,1.701,1.658,0.044
5,2259,1910,349,1.820,1.539,0.281
5,1829,1517,312,1.473,1.222,0.251
5,2058,1700,358,1.658,1.369,0.288
5,1983,1787,196,1.597,1.440,0.158
5,1599,1865,-266,1.288,1.502,-0.214
5,1883,1940,-57,1.517,1.563,-0.046
5,2084,1791,293,1.679,1.443,0.236
5,2235,2134,101,1.800,1.719,0.081
5,1705,2327,-622,1.374,1.875,-0.501
5,2097,1708,389,1.689,1.376,0.313
5,1787,2156,-369,1.440,1.737,-0.297
5,1937,2000,-63,1.560,1.611,-0.051
5,1876,1788,88,1.511,1.440,0.071
5,1818,2176,-358,1.465,1.753,-0.288
5,2113,2008,105,1.702,1.618,0.085
5,1738,2156,-418,1.400,1.737,-0.337
5,2196,1846,350,1.769,1.487,0.282
5,1965,1671,294,1.583,1.346,0.237
5,1944,1662,282,1.566,1.339,0.227
5,2424,1598,826,1.953,1.287,0.665
5,1830,1843,-13,1.474,1.485,-0.010
5,1776,1841,-65,1.431,1.483,-0.052
5,1868,1720,148,1.505,1.386,0.119
5,1539,1457,82,1.240,1.174,0.066
5,1853,1924,-71,1.493,1.550,-0.057
5,2424,1556,868,1.953,1.253,0.699
5,1743,1554,189,1.404,1.252,0.152
5,2168,1558,610,1.747,1.255,0.491
5,1595,1919,-324,1.285,1.546,-0.261
5,2266,1911,355,1.825,1.539,0.286
5,2044,1688,356,1.647,1.360,0.287
5,1915,2034,-119,1.543,1.639,-0.096
5,1660,1572,88,1.337,1.266,0.071
5,2128,1922,206,1.714,1.548,0.166
5,2164,1662,502,1.743,1.339,0.404
5,2213,1765,448,1.783,1.422,0.361
5,2103,1500,603,1.694,1.208,0.486
5,2308,1715,593,1.859,1.382,0.478
5,1649,1779,-130,1.328,1.433,-0.105
5,1705,1932,-227,1.374,1.556,-0.183
5,2114,1658,456,1.703,1.336,0.367
5,1929,2308,-379,1.554,1.859,-0.305
5,2135,1984,151,1.720,1.598,0.122
5,2230,1933,297,1.796,1.557,0.239
5,2391,1775,616,1.926,1.430,0.496
5,1919,1823,96,1.546,1.469,0.077
5,1645,2162,-517,1.325,1.742,-0.416
5,2093,1496,597,1.686,1.205,0.481
5,2416,1912,504,1.946,1.540,0.406
5,2146,1519,627,1.729,1.224,0.505
5,1973,2233,-260,1.589,1.799,-0.209
5,1910,1966,-56,1.539,1.584,-0.045
5,1801,2179,-378,1.451,1.755,-0.305
5,1708,2018,-310,1.376,1.626,-0.250
5,2116,2166,-50,1.705,1.745,-0.040
5,1637,2211,-574,1.319,1.781,-0.462
5,1635,2358,-723,1.317,1.900,-0.582
5,1616,2136,-520,1.302,1.721,-0.419
5,1765,2024,-259,1.422,1.631,-0.209
5,1905,2161,-256,1.535,1.741,-0.206
5,1847,2102,-255,1.488,1.693,-0.205
5,2296,1847,449,1.850,1.488,0.362
5,1771,1830,-59,1.427,1.474,-0.048
5,2171,2056,115,1.749,1.656,0.093
5,1670,1834,-164,1.345,1.477,-0.132
5,1695,1816,-121,1.365,1.463,-0.097
5,2410,2193,217,1.941,1.767,0.175
5,2390,2191,199,1.925,1.765,0.160
5,2017,2330,-313,1.625,1.877,-0.252
5,2007,2113,-106,1.617,1.702,-0.085
5,1796,1999,-203,1.447,1.610,-0.164
5,2038,1843,195,1.642,1.485,0.157
5,1917,1773,144,1.544,1.428,0.116
5,1596,2064,-468,1.286,1.663,-0.377
5,1630,1852,-222,1.313,1.492,-0.179
5,1979,1682,297,1.594,1.355,0.239
5,1659,1885,-226,1.336,1.519,-0.182
5,2118,2072,46,1.706,1.669,0.037
5,1800,1994,-194,1.450,1.606,-0.156
5,1679,2197,-518,1.353,1.770,-0.417
5,2298,2048,250,1.851,1.650,0.201
5,2240,1476,764,1.805,1.189,0.615
5,2073,2030,43,1.670,1.635,0.035
5,1944,1712,232,1.566,1.379,0.187
5,1594,1603,-9,1.284,1.291,-0.007
5,1629,2051,-422,1.312,1.652,-0.340
5,1575,2246,-671,1.269,1.809,-0.541
5,1616,2020,-404,1.302,1.627,-0.325
5,2221,1657,564,1.789,1.335,0.454
5,1791,2151,-360,1.443,1.733,-0.290
5,2087,2346,-259,1.681,1.890,-0.209
5,1752,2272,-520,1.411,1.830,-0.419
5,1735,1752,-17,1.398,1.411,-0.014
5,2082,1878,204,1.677,1.513,0.164
5,1900,2199,-299,1.531,1.771,-0.241
5,2229,2270,-41,1.796,1.829,-0.033
5,1577,1997,-420,1.270,1.609,-0.338
5,1827,1582,245,1.472,1.274,0.197
5,1503,1518,-15,1.211,1.223,-0.012
5,2006,2318,-312,1.616,1.867,-0.251
5,1986,1846,140,1.600,1.487,0.113
5,2180,1775,405,1.756,1.430,0.326
5,1798,1763,35,1.448,1.420,0.028
5,1687,1907,-220,1.359,1.536,-0.177
5,1820,1969,-149,1.466,1.586,-0.120
5,1966,1920,46,1.584,1.547,0.037
5,1543,1968,-425,1.243,1.585,-0.342
5,2313,2163,150,1.863,1.742,0.121
5,2152,2207,-55,1.734,1.778,-0.044
5,1831,1840,-9,1.475,1.482,-0.007
5,1948,1761,187,1.569,1.419,0.151
5,2248,2138,110,1.811,1.722,0.089
5,1968,1829,139,1.585,1.473,0.112
5,1959,1866,93,1.578,1.503,0.075
5,2212,1490,722,1.782,1.200,0.582
5,1674,2202,-528,1.349,1.774,-0.425
5,1826,2030,-204,1.471,1.635,-0.164
5,2423,2000,423,1.952,1.611,0.341
5,1885,1845,40,1.519,1.486,0.032
5,1718,1929,-211,1.384,1.554,-0.170
5,1597,2319,-722,1.287,1.868,-0.582
5,1989,2197,-208,1.602,1.770,-0.168
5,2234,1927,307,1.800,1.552,0.247
5,1687,1852,-165,1.359,1.492,-0.133
5,1821,2070,-249,1.467,1.668,-0.201
5,1631,1984,-353,1.314,1.598,-0.284
5,2172,2167,5,1.750,1.746,0.004
5,2045,1990,55,1.647,1.603,0.044
5,1864,1667,197,1.502,1.343,0.159
5,1907,2161,-254,1.536,1.741,-0.205
5,2291,1837,454,1.846,1.480,0.366
5,1701,2008,-307,1.370,1.618,-0.247
5,1929,1678,251,1.554,1.352,0.202
5,2011,2365,-354,1.620,1.905,-0.285
5,1979,1779,200,1.594,1.433,0.161
5,2270,1948,322,1.829,1.569,0.259
5,2183,1926,257,1.759,1.552,0.207
5,1890,2048,-158,1.523,1.650,-0.127
5,2284,1869,415,1.840,1.506,0.334
5,2102,1478,624,1.693,1.191,0.503
5,1755,2179,-424,1.414,1.755,-0.342
5,2158,1597,561,1.738,1.287,0.452
5,1824,1970,-146,1.469,1.587,-0.118
5,1796,2153,-357,1.447,1.734,-0.288
5,1919,1913,6,1.546,1.541,0.005
5,2155,1750,405,1.736,1.410,0.326
5,2235,1825,410,1.800,1.470,0.330
5,1837,2140,-303,1.480,1.724,-0.244
5,2011,1756,255,1.620,1.415,0.205
5,1730,2033,-303,1.394,1.638,-0.244
5,2227,1671,556,1.794,1.346,0.448
5,1894,1938,-44,1.526,1.561,-0.035
5,1963,1921,42,1.581,1.548,0.034
5,2147,2077,70,1.730,1.673,0.056
5,1940,1862,78,1.563,1.500,0.063
5,2096,1488,608,1.689,1.199,0.490
5,1923,2332,-409,1.549,1.879,-0.329
5,2110,2210,-100,1.700,1.780,-0.081
5,1717,2231,-514,1.383,1.797,-0.414
5,1901,1591,310,1.531,1.282,0.250
5,2243,2147,96,1.807,1.730,0.077
5,1714,1827,-113,1.381,1.472,-0.091
5,2364,1693,671,1.904,1.364,0.541
5,2225,2165,60,1.792,1.744,0.048
5,1896,1801,95,1.527,1.451,0.077
5,2041,1853,188,1.644,1.493,0.151
5,2024,1678,346,1.631,1.352,0.279
5,2270,1660,610,1.829,1.337,0.491
5,1840,1848,-8,1.482,1.489,-0.006
5,2029,2190,-161,1.635,1.764,-0.130
5,2075,2279,-204,1.672,1.836,-0.164
5,2262,2213,49,1.822,1.783,0.039
5,2099,1485,614,1.691,1.196,0.495
5,2014,2200,-186,1.622,1.772,-0.150
5,1914,2001,-87,1.542,1.612,-0.070
5,1923,1617,306,1.549,1.303,0.247
5,2053,1917,136,1.654,1.544,0.110
5,1922,2184,-262,1.548,1.759,-0.211
5,2124,1965,159,1.711,1.583,0.128
5,2005,2051,-46,1.615,1.652,-0.037
5,1822,2030,-208,1.468,1.635,-0.168
5,2173,1505,668,1.751,1.212,0.538
5,1793,2356,-563,1.444,1.898,-0.454
5,1659,2023,-364,1.336,1.630,-0.293
5,1699,1545,154,1.369,1.245,0.124
5,1690,2156,-466,1.361,1.737,-0.375
5,2392,1920,472,1.927,1.547,0.380
5,1903,1709,194,1.533,1.377,0.156
5,1924,1841,83,1.550,1.483,0.067
5,1658,1722,-64,1.336,1.387,-0.052
5,1911,1818,93,1.539,1.465,0.075
5,2104,1489,615,1.695,1.200,0.495
5,1721,1986,-265,1.386,1.600,-0.213
5,1871,1834,37,1.507,1.477,0.030
5,1597,1757,-160,1.287,1.415,-0.129
5,2246,1476,770,1.809,1.189,0.620
5,1867,1933,-66,1.504,1.557,-0.053
5,2058,1767,291,1.658,1.423,0.234
5,2356,1988,368,1.898,1.602,0.296
5,1657,1889,-232,1.335,1.522,-0.187
5,1547,1551,-4,1.246,1.249,-0.003
5,1730,1527,203,1.394,1.230,0.164
5,1817,2016,-199,1.464,1.624,-0.160
5,1790,2346,-556,1.442,1.890,-0.448
5,1975,1832,143,1.591,1.476,0.115
5,1707,1952,-245,1.375,1.573,-0.197
5,2039,1577,462,1.643,1.270,0.372
5,1912,1501,411,1.540,1.209,0.331
5,1985,2286,-301,1.599,1.842,-0.242
5,2272,1815,457,1.830,1.462,0.368
5,2046,1645,401,1.648,1.325,0.323
5,2201,2201,0,1.773,1.773,0.000
5,1770,2030,-260,1.426,1.635,-0.209
5,2174,2024,150,1.751,1.631,0.121
5,1542,1954,-412,1.242,1.574,-0.332
5,1780,1783,-3,1.434,1.436,-0.002
5,2061,2160,-99,1.660,1.740,-0.080
5,2250,2044,206,1.813,1.647,0.166
5,1765,2075,-310,1.422,1.672,-0.250
5,2066,1564,502,1.664,1.260,0.404
5,1694,2204,-510,1.365,1.776,-0.411
5,1828,1678,150,1.473,1.352,0.121
5,2071,2225,-154,1.668,1.792,-0.124
5,1793,1944,-151,1.444,1.566,-0.122
5,1829,1835,-6,1.473,1.478,-0.005
5,2068,2067,1,1.666,1.665,0.001
5,2418,1901,517,1.948,1.531,0.416
5,1864,1659,205,1.502,1.336,0.165
5,2055,2001,54,1.655,1.612,0.044
5,2198,1844,354,1.771,1.485,0.285
5,2075,1773,302,1.672,1.428,0.243
5,1893,1843,50,1.525,1.485,0.040
5,1543,2114,-571,1.243,1.703,-0.460
5,1995,2040,-45,1.607,1.643,-0.036
5,1510,1935,-425,1.216,1.559,-0.342
5,2216,1868,348,1.785,1.505,0.280
5,1584,1854,-270,1.276,1.494,-0.218
5,1916,2092,-176,1.544,1.685,-0.142
5,1875,2125,-250,1.510,1.712,-0.201
5,1947,1916,31,1.568,1.544,0.025
5,1837,1856,-19,1.480,1.495,-0.015
5,1624,2200,-576,1.308,1.772,-0.464
5,1815,2276,-461,1.462,1.834,-0.371
5,2264,2156,108,1.824,1.737,0.087
5,1735,1527,208,1.398,1.230,0.168
5,1955,2015,-60,1.575,1.623,-0.048
5,1746,2154,-408,1.407,1.735,-0.329
5,2197,2354,-157,1.770,1.896,-0.126
5,1660,2384,-724,1.337,1.921,-0.583
5,1905,2106,-201,1.535,1.697,-0.162
5,1619,2093,-474,1.304,1.686,-0.382
5,2130,1531,599,1.716,1.233,0.483
5,1618,1943,-325,1.303,1.565,-0.262
5,1883,1479,404,1.517,1.191,0.325
5,2242,2137,105,1.806,1.722,0.085
5,2120,1673,447,1.708,1.348,0.360
5,1809,2222,-413,1.457,1.790,-0.333
5,1796,2111,-315,1.447,1.701,-0.254
5,2147,1890,257,1.730,1.523,0.207
5,1915,1508,407,1.543,1.215,0.328
5,1945,2110,-165,1.567,1.700,-0.133
5,1487,2113,-626,1.198,1.702,-0.504
5,2252,1944,308,1.814,1.566,0.248
5,1828,1799,29,1.473,1.449,0.023
5,2043,2100,-57,1.646,1.692,-0.046
5,2197,1752,445,1.770,1.411,0.358
5,1529,1700,-171,1.232,1.369,-0.138
5,1578,2062,-484,1.271,1.661,-0.390
5,2258,1606,652,1.819,1.294,0.525
5,2318,1760,558,1.867,1.418,0.450
5,2213,2073,140,1.783,1.670,0.113
5,2110,2116,-6,1.700,1.705,-0.005
5,2108,1874,234,1.698,1.510,0.189
5,1950,1976,-26,1.571,1.592,-0.021
5,1506,1575,-69,1.213,1.269,-0.056
5,2074,1988,86,1.671,1.602,0.069
5,1972,1476,496,1.589,1.189,0.400
5,1976,1983,-7,1.592,1.597,-0.006
5,1823,2242,-419,1.469,1.806,-0.338
5,1509,1835,-326,1.216,1.478,-0.263
5,1500,1924,-424,1.208,1.550,-0.342
5,1861,1675,186,1.499,1.349,0.150
5,1810,1462,348,1.458,1.178,0.280
5,2165,2225,-60,1.744,1.792,-0.048
5,1804,1882,-78,1.453,1.516,-0.063
5,1495,1674,-179,1.204,1.349,-0.144
5,1701,1656,45,1.370,1.334,0.036
5,1738,1605,133,1.400,1.293,0.107
5,1995,1707,288,1.607,1.375,0.232
5,1785,1638,147,1.438,1.320,0.118
5,1727,2095,-368,1.391,1.688,-0.296
5,1627,1788,-161,1.311,1.440,-0.130
5,1607,1922,-315,1.295,1.548,-0.254
5,1758,1877,-119,1.416,1.512,-0.096
5,2007,2366,-359,1.617,1.906,-0.289
5,1683,2252,-569,1.356,1.814,-0.458
5,2032,2135,-103,1.637,1.720,-0.083
5,1552,2228,-676,1.250,1.795,-0.545
5,2059,1910,149,1.659,1.539,0.120
5,1577,1584,-7,1.270,1.276,-0.006
5,2238,1889,349,1.803,1.522,0.281
5,1764,2228,-464,1.421,1.795,-0.374
5,1803,2116,-313,1.452,1.705,-0.252
5,1745,1601,144,1.406,1.290,0.116
5,1898,1898,0,1.529,1.529,0.000
5,2336,1827,509,1.882,1.472,0.410
5,2052,1811,241,1.653,1.459,0.194
5,2248,1694,554,1.811,1.365,0.446
5,2085,1935,150,1.680,1.559,0.121
5,1819,1556,263,1.465,1.253,0.212
5,2202,2096,106,1.774,1.689,0.085
5,2076,1570,506,1.672,1.265,0.408
5,1966,2389,-423,1.584,1.925,-0.341
5,2371,2160,211,1.910,1.740,0.170
5,2249,1845,404,1.812,1.486,0.325
5,2068,1767,301,1.666,1.423,0.242
5,2251,2201,50,1.813,1.773,0.040
5,1724,1634,90,1.389,1.316,0.073
5,2226,2172,54,1.793,1.750,0.044
5,1857,1867,-10,1.496,1.504,-0.008
5,1793,1799,-6,1.444,1.449,-0.005
5,1874,2286,-412,1.510,1.842,-0.332
5,2266,2162,104,1.825,1.742,0.084
5,2195,1635,560,1.768,1.317,0.451
5,2072,2227,-155,1.669,1.794,-0.125
5,1751,1919,-168,1.411,1.546,-0.135
5,1836,2037,-201,1.479,1.641,-0.162
5,2432,1724,708,1.959,1.389,0.570
5,2114,1454,660,1.703,1.171,0.532
5,2168,2065,103,1.747,1.664,0.083
5,1898,1498,400,1.529,1.207,0.322
5,2409,2201,208,1.941,1.773,0.168
5,1915,2239,-324,1.543,1.804,-0.261
5,1606,1666,-60,1.294,1.342,-0.048
5,2318,1768,550,1.867,1.424,0.443
5,1850,2054,-204,1.490,1.655,-0.164
5,2035,1787,248,1.639,1.440,0.200
5,2134,1475,659,1.719,1.188,0.531
5,2428,1712,716,1.956,1.379,0.577
5,2308,1475,833,1.859,1.188,0.671
5,1969,1933,36,1.586,1.557,0.029
5,1495,2173,-678,1.204,1.751,-0.546
5,2365,1698,667,1.905,1.368,0.537
5,2352,1981,371,1.895,1.596,0.299
5,1947,1922,25,1.568,1.548,0.020
5,1735,1907,-172,1.398,1.536,-0.139
5,1922,1878,44,1.548,1.513,0.035
5,2220,2070,150,1.788,1.668,0.121
5,1903,2211,-308,1.533,1.781,-0.248
5,2195,1892,303,1.768,1.524,0.244
5,1762,1969,-207,1.419,1.586,-0.167
5,1679,1489,190,1.353,1.200,0.153
5,2072,2216,-144,1.669,1.785,-0.116
5,1932,1691,241,1.556,1.362,0.194
5,1823,2075,-252,1.469,1.672,-0.203
5,2054,1643,411,1.655,1.324,0.331
5,1663,2023,-360,1.340,1.630,-0.290
5,1489,1962,-473,1.200,1.581,-0.381
5,2267,1908,359,1.826,1.537,0.289
5,1873,1980,-107,1.509,1.595,-0.086
5,1699,2219,-520,1.369,1.788,-0.419
5,1839,1791,48,1.481,1.443,0.039
5,1652,1671,-19,1.331,1.346,-0.015
5,2368,1747,621,1.908,1.407,0.500
5,2240,1679,561,1.805,1.353,0.452
5,1919,1724,195,1.546,1.389,0.157
5,1899,1999,-100,1.530,1.610,-0.081
5,1524,1692,-168,1.228,1.363,-0.135
5,2349,1625,724,1.892,1.309,0.583
5,1947,2017,-70,1.568,1.625,-0.056
5,2277,1881,396,1.834,1.515,0.319
5,1535,1924,-389,1.237,1.550,-0.313
5,1743,1854,-111,1.404,1.494,-0.089
5,1675,2299,-624,1.349,1.852,-0.503
5,1623,1984,-361,1.307,1.598,-0.291
5,1711,2232,-521,1.378,1.798,-0.420
5,2430,2173,257,1.958,1.751,0.207
5,1909,1768,141,1.538,1.424,0.114
5,1639,2051,-412,1.320,1.652,-0.332
5,2249,1811,438,1.812,1.459,0.353
5,2050,2052,-2,1.651,1.653,-0.002
5,1736,2168,-432,1.398,1.747,-0.348
5,2266,1964,302,1.825,1.582,0.243
5,1893,2304,-411,1.525,1.856,-0.331
5,2089,1784,305,1.683,1.437,0.246
5,2022,2181,-159,1.629,1.757,-0.128
5,2165,2058,107,1.744,1.658,0.086
5,2349,2245,104,1.892,1.809,0.084
5,2179,1565,614,1.755,1.261,0.495
5,2374,1715,659,1.912,1.382,0.531
5,1791,2156,-365,1.443,1.737,-0.294
5,1983,2139,-156,1.597,1.723,-0.126
5,2232,2136,96,1.798,1.721,0.077
5,1867,2220,-353,1.504,1.788,-0.284
5,1791,2140,-349,1.443,1.724,-0.281
5,2240,1929,311,1.805,1.554,0.251
5,1967,1768,199,1.585,1.424,0.160
5,1751,2110,-359,1.411,1.700,-0.289
5,2360,1896,464,1.901,1.527,0.374
5,1759,2118,-359,1.417,1.706,-0.289
5,2112,1823,289,1.701,1.469,0.233
5,1923,1521,402,1.549,1.225,0.324
5,1799,2369,-570,1.449,1.908,-0.459
5,1778,1783,-5,1.432,1.436,-0.004
5,1547,1925,-378,1.246,1.551,-0.305
5,2252,2196,56,1.814,1.769,0.045
5,2178,1510,668,1.755,1.216,0.538
5,1699,2007,-308,1.369,1.617,-0.248
5,2153,1855,298,1.734,1.494,0.240
5,2076,2069,7,1.672,1.667,0.006
5,2219,2166,53,1.788,1.745,0.043
5,1727,1845,-118,1.391,1.486,-0.095
5,1614,1976,-362,1.300,1.592,-0.292
5,1703,2058,-355,1.372,1.658,-0.286
5,1931,1474,457,1.556,1.187,0.368
5,1972,1626,346,1.589,1.310,0.279
5,1903,1918,-15,1.533,1.545,-0.012
5,2044,1847,197,1.647,1.488,0.159
5,1879,2139,-260,1.514,1.723,-0.209
5,2083,1776,307,1.678,1.431,0.247
5,2268,1615,653,1.827,1.301,0.526
5,1649,1703,-54,1.328,1.372,-0.044
5,1841,1477,364,1.483,1.190,0.293
5,1606,1960,-354,1.294,1.579,-0.285
5,2105,2364,-259,1.696,1.904,-0.209
5,1773,2388,-615,1.428,1.924,-0.495
5,1849,1909,-60,1.490,1.538,-0.048
5,1821,1568,253,1.467,1.263,0.204
5,2165,2000,165,1.744,1.611,0.133
5,1984,1680,304,1.598,1.353,0.245
5,2062,2168,-106,1.661,1.747,-0.085
5,2050,1846,204,1.651,1.487,0.164
5,2073,2126,-53,1.670,1.713,-0.043
5,2060,2107,-47,1.660,1.697,-0.038
5,1686,2043,-357,1.358,1.646,-0.288
5,1552,1614,-62,1.250,1.300,-0.050
5,2366,1908,458,1.906,1.537,0.369
5,2406,2292,114,1.938,1.846,0.092
5,2176,1927,249,1.753,1.552,0.201
5,1924,1479,445,1.550,1.191,0.358
5,1769,2289,-520,1.425,1.844,-0.419
5,1601,1660,-59,1.290,1.337,-0.048
5,1528,1801,-273,1.231,1.451,-0.220
5,1620,1679,-59,1.305,1.353,-0.048
5,2161,1707,454,1.741,1.375,0.366
5,1886,1634,252,1.519,1.316,0.203
5,2176,1923,253,1.753,1.549,0.204
5,1887,2195,-308,1.520,1.768,-0.248
5,2130,1685,445,1.716,1.357,0.358
5,2076,2124,-48,1.672,1.711,-0.039
5,2009,1661,348,1.618,1.338,0.280
5,2312,2220,92,1.863,1.788,0.074
5,2355,2147,208,1.897,1.730,0.168
5,2188,2334,-146,1.763,1.880,-0.118
5,2224,1771,453,1.792,1.427,0.365
5,1788,1992,-204,1.440,1.605,-0.164
5,1717,1974,-257,1.383,1.590,-0.207
5,1907,2162,-255,1.536,1.742,-0.205
5,2250,2231,19,1.813,1.797,0.015
5,2381,2217,164,1.918,1.786,0.132
5,2104,1688,416,1.695,1.360,0.335
5,1599,2382,-783,1.288,1.919,-0.631
5,1580,2042,-462,1.273,1.645,-0.372
5,1664,1778,-114,1.340,1.432,-0.092
5,2001,1751,250,1.612,1.411,0.201
5,1873,2235,-362,1.509,1.800,-0.292
5,2222,1813,409,1.790,1.461,0.329
5,1781,1789,-8,1.435,1.441,-0.006
